productName,caseID,_loan.loanType,_loan.subLoanType,_loan.loanPurposeBot,_customerInfo.titleName,gender,_customerInfo.maritalStatus,_customerInfo.educationLevel,_customerInfo.residenceStatus,_customerInfo.residenceType,_loan.loanPurpose,_loan.loanRequest,_occupation.incomeAmount,_credit.expenseAmount,_customerInfo.childAmount,_customerInfo.childWorkedAmount,_occupation.periodMonth,_customerInfo.residencePeriodMonth,scheduleSettings.repaymentInstallments,_customerInfo.nationalIdNumber,_occupation.periodYear,_occupation.employType,_occupation.type,_occupation.subType,birthDate,firstName,lastName,_loan.requestDate,_loan.loanApplicationNumber
test.aScore,39e71269-bb76-40f0-8c89-f832cf0996af,7900,30001,15003,2101,M,M,3,07,99,12104,32794.73694,18239.54394,14258.13594,0,0,114,330,24,3100100380241,0,FREELANCE,08,08,717039505,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,6614f2de-ab5b-4991-863b-b5eb2f807117,7900,30001,15003,2101,M,SP,5,02,06,12104,28604.99413,77020.74967,63029.40585,1,1,306,437,6,3100100380241,0,FREELANCE,06,30,280123867,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,f16224f0-78a8-4435-bc57-4eb4fead441d,7900,30001,15003,2103,F,MN,9,01,05,12104,32892.77148,26342.96126,22224.4748,0,0,280,173,12,3100100380241,0,FREELANCE,06,15,297666909,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,00147877-d2bd-4ea0-b25c-45a4d6698d1f,7900,30001,15003,2101,M,M,9,08,06,12104,23804.25615,11734.4973,8781.168464,0,0,226,372,18,3100100380241,0,FREELANCE,06,15,483655170,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,12801f86-13a8-4a2a-bdfc-2f29775dec7e,7900,30001,15003,2102,F,S,5,07,06,12104,42712.36164,23824.43109,17951.37407,0,0,160,396,6,3100100380241,0,FREELANCE,08,22,613144765,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,4da5b37d-66ba-4a22-bbcf-bcaff4c09965,7900,30001,15003,2101,M,SP,6,06,02,12104,17322.95346,19732.75477,15348.96276,1,0,226,330,18,3100100380241,0,FREELANCE,08,35,407928392,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,fd2d609d-e5fa-4e57-9a6c-ef97e149ffa9,7900,30001,15003,2101,M,MN,3,07,06,12104,24532.56654,8637.932669,6534.66057,1,1,88,344,6,3100100380241,0,FREELANCE,08,08,814209027,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,3dc2c306-25dc-495a-af2f-4fbd8a07f5b5,7900,30001,15003,2101,M,SP,3,01,04,12104,38569.13045,40396.50643,31718.26177,0,0,135,399,6,3100100380241,0,FREELANCE,08,31,668697646,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,092699c9-23ca-4149-8c2b-d1206ee29ff7,7900,30001,15003,2103,F,W,3,04,04,12104,23195.46849,29650.18146,24390.32141,1,0,310,328,24,3100100380241,0,FREELANCE,06,21,249514994,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,6e9411d0-d4ba-46bb-b134-350b37cbd0d1,7900,30001,15003,2103,F,W,2,04,03,12104,14115.89267,67236.27867,56723.38506,1,1,330,455,6,3100100380241,0,FREELANCE,08,31,219195664,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,54e99d6d-bf82-45f0-947d-2e305b8b558c,7900,30001,15003,2101,M,W,5,04,06,12104,38007.06106,21417.05977,17199.07991,0,0,436,315,24,3100100380241,0,FREELANCE,08,31,-65036225,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,7a31917d-5335-411d-ad7d-38739e704d91,7900,30001,15003,2101,M,M,5,04,03,12104,84409.96661,38669.29071,29273.51508,1,0,1,243,12,3100100380241,0,FREELANCE,06,30,1077811461,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,f034e2f5-3edf-4260-9cae-8cef3c917034,7900,30001,15003,2101,M,SP,7,03,99,12104,31559.67831,25810.32216,21469.78597,0,0,185,224,6,3100100380241,0,FREELANCE,08,22,559642591,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,53794576-7bad-4e8b-92d2-ec506615351b,7900,30001,15003,2103,F,S,5,04,04,12104,38573.3535,14491.15757,10598.37811,0,0,181,314,12,3100100380241,0,FREELANCE,08,26,602534707,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,67b49252-d916-448f-9f02-4e106aa7db7e,7900,30001,15003,2102,F,SP,8,08,05,12104,46640.5406,80180.93687,64362.28867,1,1,410,404,18,3100100380241,0,FREELANCE,06,21,-15110412,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,8bd9424e-8c23-407c-9cf4-2c50b60fcbb4,7900,30001,15003,2101,M,SP,4,08,03,12104,41615.61408,57102.75725,40018.12105,2,1,34,281,24,3100100380241,0,FREELANCE,06,30,944742904,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,48ca89d3-f945-40aa-b774-9e78245de1d6,7900,30001,15003,2102,F,S,1,07,03,12104,21864.62444,25543.7509,21002.92114,1,1,282,401,6,3100100380241,0,FREELANCE,08,16,329796678,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,b4cdff5b-0811-4080-948c-f7e19027f78b,7900,30001,15003,2103,F,MN,7,08,04,12104,54803.70321,49898.08068,38884.61232,1,1,239,482,12,3100100380241,0,FREELANCE,06,30,451361262,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,0daaf44c-93cf-4ab2-9751-6998ff21ba82,7900,30001,15003,2101,M,SP,5,01,01,12104,63541.05506,69513.98946,59626.94168,0,0,148,319,6,3100100380241,0,FREELANCE,06,15,692642650,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,3bf7b7d8-5a97-4ab3-960c-50da3885b1df,7900,30001,15003,2101,M,MN,4,06,03,12104,52989.83763,48759.10695,32439.25075,0,0,335,471,12,3100100380241,0,FREELANCE,08,16,192134344,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,68e946b0-3cfb-45cb-a8b5-50079bce1dfa,7900,30001,15003,2101,M,S,2,01,03,12104,38185.62566,24970.7145,20875.21591,0,0,333,341,6,3100100380241,0,FREELANCE,06,21,197544198,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,4ff6a231-2674-49f9-9662-380eb3392b20,7900,30001,15003,2101,M,SP,3,06,06,12104,46785.9535,67078.441,52665.47751,0,0,270,289,18,3100100380241,0,FREELANCE,06,06,373527679,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,6130dc8e-2c2b-4390-abf2-99e6a72383de,7900,30001,15003,2103,F,S,9,08,03,12104,21287.83548,14889.66396,11218.99501,0,0,250,181,18,3100100380241,0,FREELANCE,06,06,408758237,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,d4015631-2149-48e5-8699-d991401d3509,7900,30001,15003,2103,F,SP,5,03,03,12104,70410.57379,31786.29087,23329.16555,1,1,1,259,18,3100100380241,0,FREELANCE,07,07,1037925585,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,d979e1f7-6d7e-475d-b4ec-841739f27a65,7900,30001,15003,2101,M,MN,2,01,01,12104,43001.71298,96168.90664,78658.41392,1,0,99,339,18,3100100380241,0,FREELANCE,06,15,826992220,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,03112665-8e74-498a-9323-236a5a1ba4f8,7900,30001,15003,2101,M,S,5,99,03,12104,59711.40173,79156.02413,65965.57708,0,0,103,320,12,3100100380241,0,FREELANCE,08,26,801152014,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,48e985a9-2453-4a77-a2bf-ca843824a47c,7900,30001,15003,2102,F,SP,1,04,03,12104,11898.9002,30911.52451,24007.50522,1,0,146,386,12,3100100380241,0,FREELANCE,08,31,702158652,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,fc45784e-73d6-4eed-8fc1-91e3a90c969b,7900,30001,15003,2101,M,W,8,99,04,12104,39376.84729,28452.62879,23925.37133,1,0,386,304,6,3100100380241,0,FREELANCE,08,08,72510916,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,85d10d18-9ca2-4cb0-b84c-b59f279ec544,7900,30001,15003,2102,F,W,1,06,05,12104,39512.55132,9614.760042,7514.294839,1,1,297,447,6,3100100380241,0,FREELANCE,06,15,263510596,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,af4bbd2f-61dd-470b-8898-4eb41d78c4ee,7900,30001,15003,2103,F,W,9,99,99,12104,41342.22942,22094.98839,16635.08404,1,0,444,327,12,3100100380241,0,FREELANCE,06,30,-100373301,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,52979a80-0145-4630-9f3f-feaf020c0035,7900,30001,15003,2103,F,M,5,04,05,12104,32321.55715,97166.05618,80534.61991,2,1,419,295,12,3100100380241,0,FREELANCE,08,26,-17870786,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,8ff1f206-a9a0-4727-a48b-f18ea491da2b,7900,30001,15003,2103,F,MN,2,03,01,12104,31367.13429,14514.83234,11985.99338,1,1,277,356,24,3100100380241,0,FREELANCE,06,34,359197600,Somsak,somsri,1718669331,TEST-ASCORE-000001
test.aScore,f54f7441-fbb7-4212-9ac5-f277b24121fb,7900,30001,15003,2101,M,S,2,03,01,12104,72705.14324,45589.82882,33684.59998,1,1,172,358,6,3100100380241,0,FREELANCE,08,31,575781470,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,1e12606a-f33a-4a28-a118-a205d0f12099,7900,30001,15003,2102,F,S,6,02,06,12104,32065.24135,11326.07055,8495.328701,1,1,254,416,18,3100100380241,0,FREELANCE,06,21,416273017,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,e5bcad1e-7beb-42c0-a1fb-1a8756045b52,7900,30001,15003,2101,M,SP,9,08,05,12104,23005.64631,19848.19091,16897.81519,0,0,129,321,12,3100100380241,0,FREELANCE,06,30,740285081,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,b5062f89-c63f-400c-b269-615f089df86d,7900,30001,15003,2101,M,S,6,02,05,12104,31148.63385,10694.10778,8034.903088,0,0,210,436,18,3100100380241,0,FREELANCE,06,15,527048016,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,c731f6d7-c0be-478f-9624-55fca2755e68,7900,30001,15003,2101,M,M,2,99,04,12104,34334.21405,15593.60192,13895.5218,3,0,294,323,18,3100100380241,0,FREELANCE,06,30,312791244,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,3084c813-bfea-4ff1-a12e-17b84e2cb179,7900,30001,15003,2103,F,MN,3,01,02,12104,31975.60921,32185.01004,24752.43674,0,0,312,398,24,3100100380241,0,FREELANCE,06,06,236884231,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,6c7baba6-85b8-470e-89d3-632683b825ce,7900,30001,15003,2101,M,M,5,08,99,12104,94738.24172,72958.39144,57294.50737,0,0,184,337,18,3100100380241,0,FREELANCE,08,31,602661448,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,db802e6c-e7d3-43f3-b103-1b6d2924df4b,7900,30001,15003,2101,M,S,4,09,06,12104,18452.16211,19968.41022,16227.98183,0,0,31,273,18,3100100380241,0,FREELANCE,06,30,1000194567,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,734e479d-5c2c-4940-b823-dff5b84c815f,7900,30001,15003,2103,F,SP,5,08,04,12104,17759.75558,84758.49322,66488.673,1,0,44,285,6,3100100380241,0,FREELANCE,08,35,967671129,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,307de878-c66a-4d90-bdc6-3209ec02233f,7900,30001,15003,2103,F,W,2,01,02,12104,60319.04537,77225.87928,60389.9961,0,0,36,276,6,3100100380241,0,FREELANCE,06,06,992775043,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,6a786ea8-bca7-48d6-a78c-83bdf4cdafc1,7900,30001,15003,2103,F,S,1,03,06,12104,20406.06819,27745.43892,24155.60704,0,0,260,485,18,3100100380241,0,FREELANCE,06,30,365460088,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,8b6dd1ff-1721-40a6-9d03-d3f3d790dc4a,7900,30001,15003,2101,M,SP,1,05,06,12104,32210.7732,57693.02274,47489.85204,0,0,231,350,12,3100100380241,0,FREELANCE,06,06,422526486,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,772a7015-15ad-450c-841e-521bd59550e8,7900,30001,15003,2103,F,W,4,03,06,12104,59626.08847,87322.29042,73506.68713,1,1,130,302,6,3100100380241,0,FREELANCE,08,22,712424210,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,756423e0-18ee-4e9a-adae-0cbe4c17b063,7900,30001,15003,2101,M,MN,7,01,06,12104,23642.94444,11770.87327,9307.854515,0,0,383,335,6,3100100380241,0,FREELANCE,06,34,79296667,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,46432f62-0406-4ebc-b9f3-bac84652db4d,7900,30001,15003,2103,F,W,9,09,01,12104,25685.23528,65303.67969,50152.09669,1,0,62,307,6,3100100380241,0,FREELANCE,08,08,911279931,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,7395c8e4-fb4d-4667-8f0f-b0a6f678a784,7900,30001,15003,2103,F,S,7,99,02,12104,43173.6372,15598.25919,12584.9566,0,0,134,377,12,3100100380241,0,FREELANCE,06,34,726840696,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,efbdaf9e-577b-45c8-8414-4b5db77933a0,7900,30001,15003,2101,M,SP,2,07,06,12104,17238.19268,13702.32754,11349.53998,2,0,302,383,18,3100100380241,0,FREELANCE,06,30,203687473,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,5478b000-4503-401d-ad91-9f98934d683b,7900,30001,15003,2103,F,SP,9,02,05,12104,35080.31549,47337.76039,36543.19907,1,0,315,384,6,3100100380241,0,FREELANCE,07,07,247883371,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,9468e982-2184-42c5-bda1-55c73835264f,7900,30001,15003,2101,M,M,7,09,02,12104,37930.08063,18125.37457,14963.42884,0,0,203,225,12,3100100380241,0,FREELANCE,08,16,289761713,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,14b1ee11-e503-4965-9854-7cab4be00d3b,7900,30001,15003,2101,M,S,2,99,03,12104,95466.98693,76478.5027,59362.47763,0,0,213,378,18,3100100380241,0,FREELANCE,06,34,497300333,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,1d4a33e9-47cc-4bd8-9ef6-5d18514a6cb1,7900,30001,15003,2101,M,S,4,05,01,12104,44027.61967,28414.93247,23969.08631,1,1,179,274,6,3100100380241,0,FREELANCE,06,30,543037469,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,20958ce1-8db1-4e6c-8264-2a0b21a07d74,7900,30001,15003,2103,F,M,8,07,06,12104,71814.16135,69349.04267,56461.57502,1,1,74,317,6,3100100380241,0,FREELANCE,06,30,883968369,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,f6d9b834-4382-417d-a703-233e6e0f2cea,7900,30001,15003,2101,M,M,8,03,04,12104,36819.82113,25552.63874,23618.50651,2,0,260,456,18,3100100380241,0,FREELANCE,06,30,328987745,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,83d563fc-8f11-4ba6-a4f9-311ce6a0f881,7900,30001,15003,2101,M,MN,8,05,04,12104,27732.53808,41242.44871,33992.98371,1,1,164,295,18,3100100380241,0,FREELANCE,07,07,615098851,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,3faa737d-fa65-40d0-a4b0-e0b7b1f8c705,7900,30001,15003,2103,F,M,4,09,03,12104,26903.39982,22056.86911,17564.43734,0,0,157,331,6,3100100380241,0,FREELANCE,06,30,662104480,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,c0c1d4c5-c2e8-4db0-8145-89c21dc5137e,7900,30001,15003,2103,F,W,2,01,99,12104,22317.17529,24958.88688,19572.95595,1,1,20,262,18,3100100380241,0,FREELANCE,06,21,1029311110,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,02161b4e-d554-4ccd-8178-6816aad92413,7900,30001,15003,2103,F,W,1,02,04,12104,59026.9181,79893.79477,61208.84017,2,1,70,320,12,3100100380241,0,FREELANCE,08,16,875497418,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,da1eddd1-f5c4-4a62-bef7-64e1c12400fa,7900,30001,15003,2101,M,SP,5,08,03,12104,98854.56822,43974.74348,34374.17714,1,1,77,323,6,3100100380241,0,FREELANCE,08,08,868467115,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,6bfbe4ee-adc8-4567-8e87-013d9f783066,7900,30001,15003,2103,F,SP,5,02,04,12104,74658.48571,88691.20685,57169.03461,0,0,34,276,6,3100100380241,0,FREELANCE,08,31,993075793,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,7b7faa96-8953-4c96-a8f7-3b00fead5a81,7900,30001,15003,2103,F,S,7,03,05,12104,91876.71033,92194.54457,66791.41384,0,0,12,255,12,3100100380241,0,FREELANCE,08,26,1045975582,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,94eee0cd-4e2d-41fe-b56b-ade8665a7058,7900,30001,15003,2101,M,M,5,09,04,12104,99024.84298,62812.37856,53170.73673,1,0,451,324,12,3100100380241,0,FREELANCE,08,35,-104236959,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,6d7aca74-cd00-4ab6-9f28-76dfe603990f,7900,30001,15003,2103,F,MN,2,05,05,12104,25219.64452,10798.97812,8245.607499,2,1,424,361,24,3100100380241,0,FREELANCE,08,08,-44915096,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,988544f7-95dd-4f7b-a1f1-189da0f6473e,7900,30001,15003,2101,M,MN,4,06,02,12104,35112.21071,41231.6424,34879.83034,1,1,235,195,18,3100100380241,0,FREELANCE,06,15,462422065,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,e513b302-a5db-4e9f-a923-604f761f3d64,7900,30001,15003,2101,M,MN,8,05,99,12104,35439.73715,8489.826168,7115.700652,2,0,155,421,6,3100100380241,0,FREELANCE,06,30,610138767,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,c6d57b6a-478b-461c-a530-0288efba1e4c,7900,30001,15003,2102,F,W,3,03,03,12104,17836.11685,96825.17977,75586.57622,0,0,245,378,12,3100100380241,0,FREELANCE,08,26,439919288,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,ef480833-0556-41bf-9e03-290d0fdd271c,7900,30001,15003,2101,M,SP,3,08,99,12104,50355.28927,32829.02819,24723.22164,0,0,205,300,6,3100100380241,0,FREELANCE,08,22,441845271,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,15d033a6-1596-49c2-8dc6-c683b165ad75,7900,30001,15003,2102,F,S,1,08,02,12104,35525.73116,47134.61735,40715.94836,3,1,371,413,24,3100100380241,0,FREELANCE,08,16,66699039,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,f3f71740-0c07-4631-a3bf-b1c0f2d3d52d,7900,30001,15003,2102,F,M,2,06,01,12104,75698.70738,30244.32421,24300.47287,4,0,105,346,6,3100100380241,0,FREELANCE,08,35,807232922,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,519918d4-c7b3-4c22-b514-9a6f3565b59a,7900,30001,15003,2101,M,MN,4,07,03,12104,17494.50192,28597.08831,21937.25202,2,2,174,342,12,3100100380241,0,FREELANCE,08,31,618740320,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,ea4fe5c9-c24b-49a8-8743-56bf09ad3e78,7900,30001,15003,2102,F,S,2,03,99,12104,17854.53214,22442.18759,19695.31129,1,0,403,294,6,3100100380241,0,FREELANCE,06,06,-42066272,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,73ca38b5-7eb3-4f75-9f43-e8781ee98f38,7900,30001,15003,2103,F,MN,3,05,02,12104,44687.29273,20040.48572,16172.88036,0,0,80,325,18,3100100380241,0,FREELANCE,06,21,862779859,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,ece789ed-60d4-43e2-9b5d-893c08f94059,7900,30001,15003,2102,F,S,5,09,06,12104,34128.77981,27318.64783,21385.04986,1,0,347,313,12,3100100380241,0,FREELANCE,06,30,129949791,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,41b24210-f3c7-4045-a46b-6111c7708790,7900,30001,15003,2101,M,M,1,05,06,12104,57095.88387,59579.95908,49340.77167,2,0,38,283,12,3100100380241,0,FREELANCE,08,22,974158016,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,84d9f917-052f-42d1-9c58-66de98100f50,7900,30001,15003,2103,F,SP,2,01,01,12104,54255.00084,31196.02636,26140.10093,1,1,9,268,12,3100100380241,0,FREELANCE,07,07,1012242670,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,57b491e1-1f2b-4414-bf36-e69120e5f091,7900,30001,15003,2102,F,SP,4,04,05,12104,23865.71133,8732.706718,6349.997328,1,0,171,419,6,3100100380241,0,FREELANCE,06,06,561902268,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,3540f9d6-756d-4f3a-8cbf-838e725b1c2b,7900,30001,15003,2101,M,SP,5,04,05,12104,13757.1294,97104.06737,81330.65666,1,0,458,390,12,3100100380241,0,FREELANCE,08,08,-118483440,Somsak,somsri,1718669332,TEST-ASCORE-000001
test.aScore,c4cffd66-ec55-4e43-8a39-d02ca7bfcbb2,7900,30001,15003,2101,M,W,9,04,06,12104,24720.96571,25791.92235,19899.05547,1,1,439,467,6,3100100380241,0,FREELANCE,06,15,-113472893,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,998a155e-9100-48cc-b94f-2db6e955a566,7900,30001,15003,2101,M,MN,5,04,02,12104,17533.79632,18712.55439,15672.16658,3,3,444,399,18,3100100380241,0,FREELANCE,07,07,-118700638,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,8507a3b9-40c3-4041-8daf-254828a71249,7900,30001,15003,2103,F,SP,1,03,03,12104,30125.1809,72363.56088,62680.13261,2,0,260,348,24,3100100380241,0,FREELANCE,06,34,331600277,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,75d254a5-1891-43fe-a1c7-fba4b91f9a86,7900,30001,15003,2101,M,SP,9,06,05,12104,53670.86323,96982.87248,75558.29603,1,1,280,359,6,3100100380241,0,FREELANCE,07,07,331087222,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,ced9bfa6-0aa2-4448-9a9e-dc4d884e9e43,7900,30001,15003,2101,M,S,4,02,06,12104,46424.53734,61802.49413,43489.80877,0,0,73,331,18,3100100380241,0,FREELANCE,07,07,847417014,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,005e7b5c-6240-404c-b2d6-3e8a5c9600b3,7900,30001,15003,2101,M,M,7,04,05,12104,66552.13384,51546.09356,42070.42638,0,0,415,363,24,3100100380241,0,FREELANCE,08,26,-40574862,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,6183ccb6-efcb-4aca-b87e-6462258a31a2,7900,30001,15003,2103,F,MN,3,09,04,12104,12368.22539,40923.53186,32989.9164,1,0,281,346,6,3100100380241,0,FREELANCE,06,21,335043002,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,1746dfeb-3365-4501-a8bf-5bf6c12bb52d,7900,30001,15003,2101,M,MN,5,01,03,12104,13859.6258,22926.06503,17754.4297,1,1,91,311,24,3100100380241,0,FREELANCE,08,31,750330950,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,cd7da3fb-c972-430f-a766-b1ba66913f22,7900,30001,15003,2102,F,W,2,99,99,12104,24210.99737,9702.974569,7165.911955,0,0,17,257,18,3100100380241,0,FREELANCE,06,06,1041230312,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,81e1497c-922f-48e7-9a9f-262f49c75ccc,7900,30001,15003,2102,F,MN,3,01,03,12104,14727.36048,25028.31131,20338.67246,0,0,137,269,12,3100100380241,0,FREELANCE,08,35,717010487,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,1bc7471a-6011-49a1-8b0a-7d8707ccd407,7900,30001,15003,2103,F,SP,6,07,05,12104,12781.05815,72549.14956,61211.47876,1,0,99,331,6,3100100380241,0,FREELANCE,06,06,815958409,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,c18145b4-dcc7-46a8-9aa8-779283e27386,7900,30001,15003,2101,M,S,8,99,03,12104,28556.82728,19868.03773,17370.8257,0,0,53,306,6,3100100380241,0,FREELANCE,08,08,914443782,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,3896e7b7-8123-454d-bc1a-c8dd9bcf266f,7900,30001,15003,2102,F,W,2,03,04,12104,40219.54596,17322.88697,13205.98331,1,0,116,360,6,3100100380241,0,FREELANCE,07,07,764130848,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,cd960e30-cb63-498c-9c58-5cbc38bd3f5c,7900,30001,15003,2103,F,MN,1,08,01,12104,28349.4651,42728.77698,34432.04813,1,1,39,287,6,3100100380241,0,FREELANCE,07,07,964220717,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,2e4e040d-c054-443b-acae-8d2e96f3aca0,7900,30001,15003,2103,F,SP,8,04,06,12104,89381.3272,45214.85506,34689.08047,0,0,292,208,24,3100100380241,0,FREELANCE,06,06,267338724,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,9692fb20-9c2c-4d0a-ba36-99dabf5b2667,7900,30001,15003,2103,F,MN,6,08,04,12104,47922.15485,69708.7377,57141.37599,1,1,316,351,12,3100100380241,0,FREELANCE,08,08,239760547,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,5bf04e17-0682-4570-a53a-ddcde6194aa8,7900,30001,15003,2101,M,MN,6,05,06,12104,17228.30648,13256.74341,11135.25907,2,1,169,330,12,3100100380241,0,FREELANCE,06,21,605830446,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,5f0fad49-e770-4bd6-9188-b4cfab6fed5b,7900,30001,15003,2101,M,MN,3,09,01,12104,37733.73727,29094.55733,21594.85895,1,0,257,286,12,3100100380241,0,FREELANCE,06,06,350118421,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,c1de8236-fd9d-42b2-89ec-7fd9eb98474b,7900,30001,15003,2101,M,SP,2,99,04,12104,14627.09077,69414.85459,51592.64715,0,0,211,319,24,3100100380241,0,FREELANCE,08,08,516832433,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,696774a5-df06-4772-ad98-31342a965134,7900,30001,15003,2101,M,MN,4,01,03,12104,19560.16458,18296.86194,15537.03557,1,0,453,429,6,3100100380241,0,FREELANCE,06,21,-138791682,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,43773f13-c5ef-4b6d-91ca-d67000e1caf9,7900,30001,15003,2101,M,SP,1,04,02,12104,44052.44082,68291.34707,52786.09523,1,0,472,325,18,3100100380241,0,FREELANCE,06,34,-153490956,Somsak,somsri,1718669333,TEST-ASCORE-000001
test.aScore,5d6d8977-a56f-49b6-bbe4-4b81cb3858ad,7900,30001,15003,2101,M,W,8,02,03,12104,43889.6544,14214.5695,12215.62149,3,3,403,296,12,3100100380241,0,FREELANCE,07,07,18896391,Somsak,somsri,1718669333,TEST-ASCORE-000001
